Айфон,5 000  ₽,,https://www.avito.ru/chelyabinsk/telefony/ayfon_1348571831
iPhone,3 000  ₽,р-н Советский,https://www.avito.ru/chelyabinsk/telefony/iphone_1691871887
iPhone 6s,17 990  ₽,,https://www.avito.ru/chelyabinsk/telefony/iphone_6s_1433871997
iPhone 6s,13 500  ₽,,https://www.avito.ru/chelyabinsk/telefony/iphone_6s_1106939397
iPhone 6,11 490  ₽,,https://www.avito.ru/chelyabinsk/telefony/iphone_6_1425758793
iPhone 5C,9 490  ₽,,https://www.avito.ru/chelyabinsk/telefony/iphone_5c_1473047993
SAMSUNG A10 И Много Других Смартфонов. Всегда,4 500  ₽,р-н Калининский,https://www.avito.ru/chelyabinsk/telefony/samsung_a10_i_mnogo_drugih_smartfonov._vsegda_1075493562
iPhone 5s,7 990  ₽,,https://www.avito.ru/chelyabinsk/telefony/iphone_5s_1296795827
iPhone 4s,3 590  ₽,,https://www.avito.ru/chelyabinsk/telefony/iphone_4s_1637354314
iPhone 7 Plus,25 000  ₽,,https://www.avito.ru/chelyabinsk/telefony/iphone_7_plus_1498961325
Айфон 6s плюс,15 100  ₽,р-н Центральный,https://www.avito.ru/chelyabinsk/telefony/ayfon_6s_plyus_1600876991
iPhone,10 000  ₽,р-н Тракторозаводский,https://www.avito.ru/chelyabinsk/telefony/iphone_973142016
iPhone Xs Max,93 000  ₽,р-н Калининский,https://www.avito.ru/chelyabinsk/telefony/iphone_xs_max_1297577448
iPhone,4 000  ₽,р-н Курчатовский,https://www.avito.ru/chelyabinsk/telefony/iphone_1651257535
iPhone SE 32gb Ростест,10 000  ₽,р-н Центральный,https://www.avito.ru/chelyabinsk/telefony/iphone_se_32gb_rostest_1452536108
iPhone 5s,8 000  ₽,р-н Калининский,https://www.avito.ru/chelyabinsk/telefony/iphone_5s_940350219
iPhone 6,10 000  ₽,р-н Курчатовский,https://www.avito.ru/chelyabinsk/telefony/iphone_6_1539785359
iPhone SE,9 500  ₽,р-н Советский,https://www.avito.ru/chelyabinsk/telefony/iphone_se_1290494664
Айфон 4s 32g,3 500  ₽,р-н Металлургический,https://www.avito.ru/chelyabinsk/telefony/ayfon_4s_32g_1631779503
iPhone 7,15 990  ₽,р-н Советский,https://www.avito.ru/chelyabinsk/telefony/iphone_7_1148365195
iPhone 5s,6 500  ₽,р-н Курчатовский,https://www.avito.ru/chelyabinsk/telefony/iphone_5s_1324942824
